-0.00398077624578308	0.004613528155419322	-0.5325300644496717	0.0024270806954400648	-0.01522325525369933	-0.17286160098112002	-0.005843182976434935	-0.03149401197519591	0.17085545255148038	0.028180936400701295	-0.007895221806433705	0.28463300062620267	-0.16003145831365417	-0.036518117285635976	9.690721174441252E-4	-0.22062077182073425	-0.10148354420748046	-0.23548500494754687	-0.19008447783727478	0.03428027977857301	-0.43796675162113086	0.13638685089807678	0.03112257470998475	-8.258919576443757E-4	-0.0978481973959906	-0.03083868870821288	-0.0943745474675931	-0.24932958739538025	-0.12835108289804747	-0.24393237637079135	-0.09241189616460632	-0.001072427130606679	-0.5168101291517057	-0.18079509394903015	-0.08069794426050475	-0.8297563593248166	-0.20053996699590515	-0.10308601508226684	-1.1821288864473143	0.006971815650274049	0.026339778803917857	-0.5391678016046323	-0.015948792870233763	-0.024670353032019643	-0.9137751858094968	-0.06598701136846374	-0.05893336782541564	-1.2234650652269163	-0.0014080013586981188	-0.02795385370340636	0.08711316181623563
-0.0036937202765447985	0.004013517998787852	-0.5324881027797498	0.0028456245110528577	-0.015517493582633046	-0.17266174660718814	-0.005243083412836302	-0.03148373017397216	0.17123853160345182	0.030689695899297487	-0.007992943621542958	0.2854421932836734	-0.15984108107824158	-0.03655164489832213	0.001200040115948764	-0.22015967028875183	-0.1017781997689276	-0.2352282132366933	-0.1920108999564154	0.030138561629387828	-0.4406686003664769	0.13698695046167542	0.031131187581154796	-4.4182942903414624E-4	-0.09743489878911804	-0.030789753294852285	-0.09356021390951053	-0.24668111460943054	-0.13091634759989074	-0.2541103984574117	-0.09239639895696472	-0.0016176010140447894	-0.5166990260938443	-0.18068685191411804	-0.08086701283541015	-0.8297261993745603	-0.20023228781957458	-0.10306881914224914	-1.1822398106912413	0.0075024161980645765	0.025719354056450816	-0.5392142634252347	-0.01567365782995056	-0.025304874277976064	-0.9163533251146115	-0.07171895163793396	-0.06017874727335265	-1.2252337734559813	-8.679832770330798E-4	-0.02803533325281432	0.08743604017698392
-0.003690263207147826	0.0034932290545434674	-0.5321375976661481	0.0030718837426202406	-0.01572938809480956	-0.17235965536630526	-0.004763266022394408	-0.031420906878378896	0.17157216860258206	0.03192625385980774	-0.007560124493506459	0.2857860524793826	-0.1597705091788275	-0.03660132536974242	0.0013231535097323333	-0.22099735396642517	-0.10340230712976745	-0.23445865021741763	-0.19266905444402527	0.029603669547173472	-0.43919525550401584	0.1374670062706964	0.03119243135366151	-1.0753677881136792E-4	-0.09694578307409119	-0.030664941168692617	-0.09329308079278842	-0.24698962825078796	-0.13231544742670348	-0.26103019224203006	-0.09279038565893005	-0.0022968257435827533	-0.5160671572545804	-0.180704375679682	-0.08096258888330748	-0.8297890822747983	-0.20020963805455994	-0.10299249539461425	-1.1822516720155516	0.007718900267888795	0.025291184090706798	-0.5390343021014966	-0.01559128421087097	-0.025150051213171987	-0.916661838755969	-0.07252123015661072	-0.06049065837946227	-1.225367347464923	-4.677976920111071E-4	-0.028056135273840932	0.08775060368978604
-0.004088183815668334	0.002817401789757701	-0.5318466226915158	0.003219941680242311	-0.016199221707251577	-0.17203446732557193	-0.004045983727167357	-0.03179260144319823	0.17199670268499478	0.035350779120733034	-0.008321573830512075	0.28679641081297025	-0.1590441669775946	-0.036939164496329335	0.002046813501950351	-0.2208723034216864	-0.10430913219538024	-0.23269348846471682	-0.2119325603796942	-0.04061113844003966	-0.4210625912407674	0.13818512303095032	0.03082037916097352	3.1875564062222583E-4	-0.09623064654607605	-0.03086804399576476	-0.09297416614091769	-0.2537101711585028	-0.13028102169122985	-0.2385713185528554	-0.09412421839971374	-0.003380795813468007	-0.515439401135806	-0.18074061530370544	-0.08123972067919066	-0.8298671047548093	-0.20021035331029724	-0.10298587927904418	-1.1822849314073363	0.007736066405584108	0.024929294489953013	-0.5389465938667096	-0.015113135750482787	-0.02508186349954894	-0.9174024264673032	-0.04360654013891052	-0.05482580313768676	-1.229140917525653	8.354527216125618E-5	-0.028463682032492665	0.08814408375227079
-0.003934284622858275	0.0025890265933007917	-0.5316451887944974	0.0034359489129083265	-0.016544213391211537	-0.17185174928701297	-0.003841778214166869	-0.03214912662592223	0.17209394766294583	0.036823490683843385	-0.008095910645392446	0.286858042015668	-0.15907897609014343	-0.03718858013239196	0.002075572743054477	-0.2208131756140692	-0.104589691258338	-0.23264576004541293	-0.21193411010045837	-0.04085584530916503	-0.4217978592375554	0.138389805381109	0.03046480765256593	4.168350836001311E-4	-0.09599961894292663	-0.03137817034807494	-0.09283178554571048	-0.25362815516729187	-0.13085525283899596	-0.23507818089521304	-0.09418382304448913	-0.003512075043585805	-0.5153684120038785	-0.1807482446982367	-0.08124934682932189	-0.8298967282632627	-0.2002865280463202	-0.10309963474359801	-1.1823248665193358	0.008358577315618287	0.02457658400449464	-0.5385184239009656	-0.014850160057733763	-0.024953504897025136	-0.9174902837137021	-0.013341566498468627	-0.04639427909937194	-1.229677478537921	3.0002934198547493E-4	-0.02882777700510314	0.08826427651846036
-0.0036611761404974352	0.0019727145663232526	-0.5310334812263288	0.003941157882024537	-0.017314335204031972	-0.17126364515817538	-0.003126164848993529	-0.032943298912909535	0.17257117225134	0.040267208640386354	-0.00792192468729308	0.2872983415266238	-0.15841867583532165	-0.037753959990408925	0.002668191923733798	-0.22102048056859802	-0.10531463275041869	-0.22955424593484774	-0.21213938849706482	-0.041008731223013906	-0.4211597021082677	0.1391069684670465	0.029672036074730845	8.960862299166594E-4	-0.09525527613897156	-0.032364508009818105	-0.09228030847108737	-0.25043310778875183	-0.13191806325998595	-0.24158717201745883	-0.0947436298682196	-0.0040677989491491595	-0.5148308377126493	-0.18064596312780212	-0.08132671365824035	-0.8297828237870969	-0.2003092970206244	-0.10343872556772521	-1.1816805403093138	0.009932735984136354	0.023752132557961436	-0.53760869310892	-0.01563253062505554	-0.024352213240530995	-0.9111450712541379	-0.015659591133783568	-0.046217938757803945	-1.223443667159442	9.702239678399671E-4	-0.02962910184946349	0.08877181006872281
-0.003653189118097533	0.001820186280343028	-0.5309174905875959	0.004134753768255006	-0.01754479656305602	-0.17111506567991153	-0.00267924922246765	-0.0332311297425299	0.17272629333936795	0.04201696259241272	-0.007428696251776723	0.28728034092390164	-0.15801515239019226	-0.038125714159873036	0.002859016193982211	-0.2210246528937323	-0.10558562526789	-0.22958208875453845	-0.21221079486150574	-0.04124309668627074	-0.4215002681473531	0.13955400330286194	0.02938426484975526	0.0010526676317416106	-0.09486045497197937	-0.03241794357385924	-0.0921559880832471	-0.2507652248694403	-0.13257568130579284	-0.2362241472462453	-0.09505524295110535	-0.0042883659371404925	-0.5145147989848889	-0.18065311568517517	-0.08134122738924315	-0.8297786514619626	-0.20024504321355652	-0.10340689668741515	-1.1817139785150328	0.010116437499334108	0.023608962201210948	-0.5376111368993558	-0.015149852211664427	-0.024501612282660512	-0.9144429366449155	-0.013208648140619506	-0.044294675684836415	-1.2294485370973387	0.0013521705315606702	-0.029907217121985463	0.08892749740087613
-0.0030250753714544665	6.752108565301618E-4	-0.5290328960279264	0.005401948516179811	-0.018734624482062368	-0.16988513873613253	-7.717813803655993E-4	-0.034357597924140004	0.17336179806196317	0.04540167195062805	-0.007149925328162221	0.28747459246122464	-0.15664865630407165	-0.039845337963965444	0.004121979012127963	-0.22079755919713806	-0.1068143154152899	-0.22883132355010882	-0.2121198381735785	-0.042021116114523915	-0.4217361237267293	0.1414619479821222	0.028257915877434703	0.0016946096559725676	-0.09310331004400085	-0.032792797184851674	-0.09165352092779055	-0.249468704636286	-0.13404022703256896	-0.23903409646547213	-0.09503092425603699	-0.005177130795386342	-0.5134001176217832	-0.1806135382010443	-0.08177136430826476	-0.830292562709216	-0.1999898161246283	-0.10335769305315307	-1.1818888585428038	0.011221865241338502	0.022529075049492808	-0.5351141344169416	-0.015585800583551634	-0.0251175666817694	-0.912832001910571	-0.010798593933771361	-0.04521205077257445	-1.224955717788104	0.0031051431344049085	-0.03105699071970275	0.08970128489935025
-0.0022975410773260485	4.498456946344098E-4	-0.5288596849302091	0.006026009146978151	-0.019151469565299062	-0.1697147290567197	-3.0996459264587273E-4	-0.03491058001604369	0.17350237561666593	0.04560981137018372	-0.007106086111929921	0.2873491842886172	-0.15657486575383972	-0.040115853644278554	0.004090001120205966	-0.22061516898412536	-0.10699929843035033	-0.22828435407674685	-0.21204437869329285	-0.042090555525687245	-0.4215465437034406	0.14192424160700012	0.027706125878426524	0.001837094559308139	-0.09268524306554626	-0.03312607655611327	-0.09154790149724856	-0.2475371565176947	-0.13643555889215758	-0.2511528234342374	-0.0949635710074408	-0.005247106648352651	-0.5132602553228177	-0.1805966104819281	-0.08179830560770324	-0.8303322594026364	-0.2000212873770697	-0.10346471319284728	-1.18187258647478	0.013261893813421022	0.02213386645230958	-0.5351921270946302	-0.015604516442011107	-0.02539273152437499	-0.914343814120654	-0.010577579910944213	-0.04520105371561339	-1.2264580528596678	0.0036123786614434827	-0.031580110884573964	0.08984925343000516
-0.002024790222833861	-1.6330728617003354E-4	-0.5286547045568265	0.006693104331304323	-0.01971956143465331	-0.1695568214515485	8.16086356450807E-4	-0.03543921361055663	0.17355756951772794	0.04703662735681702	-0.006342550612357167	0.2868784268041812	-0.15617777961034607	-0.04073398361292174	0.004069556727048007	-0.22051002639074158	-0.10769101033296874	-0.22721337781942264	-0.19479896682042908	0.023758510254952403	-0.4335123028019704	0.14304898125391174	0.02717740287694642	0.0018969674249850188	-0.09162642615575622	-0.03336333284464171	-0.09151981280839816	-0.2443689312293036	-0.13773797998514464	-0.2576890762308873	-0.09551205294866394	-0.006056895352271108	-0.5128823320726194	-0.18059899466771911	-0.08186995039072326	-0.8303083579400815	-0.1999515499426825	-0.10343175182428649	-1.1819572250703612	0.013941386763860475	0.021626928948494883	-0.5351303021768369	-0.014406343872736205	-0.02512233505335143	-0.9125678937295713	-0.015640398438165892	-0.04690312395181945	-1.2249232332567015	0.004615286414434205	-0.03212495694246581	0.08993550135099515
